unique_key,source,Name,Provider,StreetAddress,City,ZipCode,State,Country,Whitespace,Area,YearBuilt,Power,Scale,Certifications,URL,Power_Standardized,Area_Standardized
aligned-energy-iad01-ashburn,datacenters.com,Aligned Data Centers: IAD01 Ashburn Data Center,Aligned Energy,21890 Uunet Drive,Ashburn,,VA,USA,370000 sqft total space,370000 sqft,,60.0 MW,,"HIPAA, HITECH, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/aligned-energy-iad01-ashburn,60.0,370000.0
element-critical-austin-one-2,datacenters.com,Element Critical: Austin One Data Center,Element Critical,8025 N Interstate Hwy 35,Austin,78753,TX,USA,62300 sqft total space,62300 sqft,,5.0 MW total power,,"HIPAA, HITECH, ISAE-3402, ISO 27001, PCI DSS, SOC 1, SOC 1 Type 1, SOC 1 Type 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/element-critical-austin-one-2,5.0,62300.0
equinix-dc12-ashburn,datacenters.com,Equinix: DC12 Ashburn Data Center,Equinix,44790 Performance Circle,Ashburn,,VA,USA,182800 sqft,57803 sqft,,,Enterprise,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-dc12-ashburn,,182800.0
lightedge-austin-i,datacenters.com,LightEdge: Austin I Data Center,LightEdge,2916 Montopolis Dr,Austin,78741,TX,USA,58471 sqft total space,58471 sqft,,2.0 MW total power,,"HIPAA, HITECH, HITRUST CSF, ISO 22301, ISO 27001, ISO/IEC 20000, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/lightedge-austin-i,2.0,58471.0
equinix-dc11-ashburn,datacenters.com,Equinix: DC11 Ashburn Data Center,Equinix,21721 Filigree Court,Ashburn,,VA,USA,229435 sqft total space,116835 sqft colocation space,,4.0 MW total power,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-dc11-ashburn,4.0,229435.0
meta-inc-kansas-city,datacenters.com,"Meta, Inc.: Kansas City Data Center",,801 NW 128 St,Kansas City,64165,Missouri,USA,,,,,,,https://www.datacenters.com/meta-inc-kansas-city,,
digital-realty-northern-virginia-iad44,datacenters.com,Not Available,Digital Realty,43704 Efficiency Dr,Dulles,20166,VA,USA,794000 sqft total space,794000 sqft,,96.0 MW,,,https://www.datacenters.com/digital-realty-northern-virginia-iad44,96.0,794000.0
digital-realty-silicon-valley-sfo10,datacenters.com,Digital Realty: Silicon Valley SFO10 Data Center,Digital Realty,200 Paul Avenue,San Francisco,,CA,USA,425000 sqft total space,121220 sqft colocation space,,45.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-silicon-valley-sfo10,45.0,425000.0
iron-mountain-azp-3-phoenix,datacenters.com,Iron Mountain Data Centers: AZP - 3 - Phoenix Data Center,Iron Mountain,4802 East Van Buren Street,Phoenix,,AZ,USA,230000 sqft total space,230000 sqft,,36.0 MW,Enterprise,,https://www.datacenters.com/iron-mountain-azp-3-phoenix,36.0,230000.0
equinix-da7-plano,datacenters.com,Equinix: DA7 Plano Data Center,Equinix,6653 Pinecrest Drive,Plano,,TX,USA,55201 sqft total space,37913 sqft colocation space,,,Enterprise,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-da7-plano,,55201.0
qts-east-windsor-nj,datacenters.com,"QTS Data Centers: East Windsor, NJ Data Center","QTS Realty Trust, Inc.",159 Princeton Hightstown Road,East Windsor,08520,New Jersey,USA,553930 sqft,58157 sqft,,12.0 MW,Hyperscale,"HIPAA, ISO 27001, SOC 1, SOC 2",https://www.datacenters.com/qts-east-windsor-nj,12.0,553930.0
us-signal-grand-rapids-east,datacenters.com,US Signal: Grand Rapids East Data Center,US Signal,4765 Barden Drive Southeast,Kentwood,,MI,USA,,40000 sqft,,,,"EU-US, HIPAA, HITECH, PCI DSS, Privacy Shield, SOC 1 Type 2, SOC 2 Type 1, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/us-signal-grand-rapids-east,,40000.0
equinix-cu3-culpeper,datacenters.com,Not Available,Equinix,18155 Technology Drive,Culpeper,,VA,USA,92681 sqft total space,39535 sqft colocation space,,15.0 MW total power,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-cu3-culpeper,15.0,92681.0
rackspace-dfw3-dallas,datacenters.com,Rackspace: DFW3 Dallas Data Center,Rackspace,1215 Integrity Drive,Richardson,,TX,USA,56179 sqft total space,56179 sqft,,6.0 MW total power,,"FedRAMP, FIPS-140, FISMA, HIPAA, HITECH, ISO 14001, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3, SSAE 16 Type 1",https://www.datacenters.com/rackspace-dfw3-dallas,6.0,56179.0
amazon-aws-pdx1-boardman-or,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/amazon-aws-pdx1-boardman-or,,
h5-cleveland,datacenters.com,H5 Data Centers: Cleveland Data Center,H5 Data Centers,1625 Rockwell Avenue,Cleveland,,OH,USA,351000 sqft,150000 sqft,,10.0 MW,Tier III Enterprise Data Center,"ISO 27001, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/h5-cleveland,10.0,351000.0
element-critical-skybox-houston-one,datacenters.com,Element Critical: Skybox Houston One Data Center,,22000 Franz Road,Katy,,TX,USA,118248 sqft total space,73184 sqft colocation space,,26.0 MW total power,,"ISAE-3402, LEED, SOC 1 Type 1, SOC 1 Type 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/element-critical-skybox-houston-one,26.0,118248.0
equinix-at4-atlanta,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/equinix-at4-atlanta,,
centersquare-atl1-atlanta-campus,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/centersquare-atl1-atlanta-campus,,
equinix-ch4-chicago,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/equinix-ch4-chicago,,
fibertown-houston,datacenters.com,FIBERTOWN: Houston Data Center,FIBERTOWN,12031 North Freeway,Houston,,TX,USA,10000 sqft total space,10000,,6.0 MW total power,,"LEED, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/fibertown-houston,6.0,10000.0
lightedge-kansas-city,datacenters.com,LightEdge: Kansas City Data Center,LightEdge,9050 Northeast Underground Drive,Kansas City,,MO,USA,72393 sqft total space,34280 sqft colocation space,,2.0 MW total power,Enterprise,"HIPAA, HITRUST CSF, ISO 22301, ISO 27001, ISO/IEC 20000, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/lightedge-kansas-city,2.0,72393.0
switch-switch-pyramid,datacenters.com,Switch Data Centers: Pyramid Data Center,Switch Data Centers,6100 East Paris Avenue South East,Caledonia,,MI,USA,660000 sqft total space,660000 sqft,,,Tier 5® Platinum,,https://www.datacenters.com/switch-switch-pyramid,,660000.0
equinix-bo2-billerica,datacenters.com,Equinix: BO2 Billerica Data Center,Equinix,41 Alexander Street,Billerica,,MA,USA,108336 sqft total space,75000 sqft colocation space,,,,"FISMA, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-bo2-billerica,,108336.0
rackspace-nyc1-new-york-metro,datacenters.com,Rackspace: NYC1 New York Metro Data Center,Rackspace,125 Belmont Drive,Somerset,,NJ,USA,56000 sqft total space,11000 sqft colocation space,,1.0 MW total power,,"FedRAMP, FIPS-140, FISMA, HIPAA, HITECH, ISO 14001, ISO 27001, ISO 9001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3, SSAE 18",https://www.datacenters.com/rackspace-nyc1-new-york-metro,1.0,56000.0
netrality-210-north-tucker-st-louis,datacenters.com,Netrality Data Centers: 210 North Tucker St. Louis Data Center,Netrality Data Centers,210 North Tucker Boulevard,St. Louis,,MO,USA,442837 sqft,45200 sqft,,20.0 MW,,"HIPAA, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2",https://www.datacenters.com/netrality-210-north-tucker-st-louis,20.0,442837.0
digital-realty-dallas-dfw10,datacenters.com,Digital Realty: Dallas DFW10 Data Center,Digital Realty,2323 Bryan Street,Dallas,,TX,USA,454000 sqft,447107 sqft,,24.0 MW,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-dallas-dfw10,24.0,454000.0
flexential-minneapolis-chaska,datacenters.com,Flexential: Minneapolis - Chaska Data Center,Flexential,3500 Lyman Blvd,Chaska,55318,MN,USA,160838 sqft,70000 sqft,,9.0 MW,Enterprise,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-minneapolis-chaska,9.0,160838.0
amazon-aws-iad59-manassas,datacenters.com,Amazon AWS: IAD59 Manassas,Amazon AWS,7600 Doane Drive,Manassas,20109,VA,USA,127700 sqft total space,127700 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-iad59-manassas,,127700.0
lightedge-omaha,datacenters.com,LightEdge: Omaha Data Center,LightEdge,1148 American Parkway,Papillion,68046,NE,USA,21377 sqft total space,10000 sqft colocation space,,1.0 MW total power,,"HIPAA, HITECH, HITRUST CSF, ISO 22301, ISO 27001, ISO/IEC 20000, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/lightedge-omaha,1.0,21377.0
qts-overland-park-kansas-city,datacenters.com,QTS Data Centers: Overland Park - Kansas City Data Center,"QTS Realty Trust, Inc.",12851 Foster Street,Overland Park,66213,Kansas,USA,33000 sqft,2500 sqft,,500 KW,Hyperscale,"HIPAA, HITRUST CSF, ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/qts-overland-park-kansas-city,0.5,33000.0
cologix-col3-columbus,datacenters.com,Cologix: COL3 Columbus Data Center,Cologix,585 Scherers Court,Columbus,,OH,USA,160000 sqft total space,160000 sqft colocation space,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/cologix-col3-columbus,,160000.0
amazon-aws-iad1-vdc,datacenters.com,Amazon AWS: IAD1 (VDC),Amazon AWS,4101a Westfax Dr,Chantilly,20151,VA,USA,,,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-iad1-vdc,,
amazon-aws-iad71-ashburn,datacenters.com,Amazon AWS: IAD71 Ashburn,Amazon AWS,21263 Smith Switch Rd,Ashburn,,VA,USA,200000 sqft total space,200000 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-iad71-ashburn,,200000.0
amazon-aws-22370-kipper,datacenters.com,Amazon AWS: 22370 Kipper,Amazon AWS,22370 Kipper Dr,Dulles,20166,VA,USA,200000 sqft total space,200000 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-22370-kipper,,200000.0
amazon-aws-iad15-sterling,datacenters.com,Amazon AWS: IAD15 Sterling,Amazon AWS,22631 Dulles Summit Ct,Sterling,,VA,USA,99000 sqft total space,99000 sqft,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-iad15-sterling,,99000.0
equinix-ny1-newark,datacenters.com,Equinix: NY1 Newark Data Center,Equinix,165 Halsey Street,Newark,,NJ,USA,46465 sqft total space,21771 sqft colocation space,,,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-ny1-newark,,46465.0
stream-minneapolis-ii-chaska,datacenters.com,Stream Data Centers: Minneapolis II - Chaska Data Center,Stream Data Centers,1706 West Creek Lane,Chaska,,MN,USA,56000 sqft total space,20000 sqft colocation space,,4.0 MW total power,,"HIPAA, ISO 27001, LEED, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/stream-minneapolis-ii-chaska,4.0,56000.0
amazon-aws-iad9-chantilly,datacenters.com,Amazon AWS: IAD9 Chantilly,Amazon AWS,4100 Westfax Drive,Chantilly,,VA,USA,,,2006,,Cloud Computing,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-iad9-chantilly,,
aligned-energy-slc-01-salt-lake-city,datacenters.com,Aligned Data Centers: SLC-01 Salt Lake City,Aligned,3333 West 9000 South,West Jordan,,UT,USA,300000 sqft total space,150000 sqft colocation space,,34.0 MW total power,Hyperscale,"HIPAA, HITECH, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/aligned-energy-slc-01-salt-lake-city,34.0,300000.0
flexential-atlanta-alpharetta,datacenters.com,Flexential: Atlanta - Alpharetta Data Center,Flexential,12655 Edison Drive,Alpharetta,,GA,USA,142475 sqft total space,10000 sqft colocation space,,6.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-atlanta-alpharetta,6.0,142475.0
amazon-aws-iad50-ashburn,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/amazon-aws-iad50-ashburn,,
t5-chicago,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/t5-chicago,,
sentinel-ny-1,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/sentinel-ny-1,,
digital-realty-new-york-hvn10,datacenters.com,Digital Realty: New York HVN10 Data Center,Digital Realty,80 Merritt Boulevard,Trumbull,,CT,USA,228000 sqft,117000 sq. ft.,2013,15.0 MW,Enterprise,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-new-york-hvn10,15.0,228000.0
stack-infrastructure-svy01-silicon-valley,datacenters.com,Stack Infrastructure: SVY01 - Silicon Valley Data Center,Stack Infrastructure,2001 Fortune Dr,San Jose,,CA,USA,140000 sqft total space,140000 sqft,,9.0 MW total power,,"HIPAA, HITECH, ISO 27001, LEED, PCI DSS, SSAE 18",https://www.datacenters.com/stack-infrastructure-svy01-silicon-valley,9.0,140000.0
novva-utah,datacenters.com,NOVVA: Utah Data Center,Novva Data Centers,6477 Wells Park Road,West Jordan,84081,Utah,USA,1500000 sqft total space,1500000 sqft colocation space,,30.0 MW total power,,"HIPAA, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/novva-utah,30.0,1500000.0
amazon-aws-pdx51,datacenters.com,Amazon AWS: PDX51,Amazon AWS,Beach Access Rd,Umatilla,97882,OR,USA,,,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-pdx51,,
centersquare-seattle-se1-lynnwood,datacenters.com,Centersquare: Seattle (SE1-Lynnwood) Data Center,,17300 Hwy 99,Lynnwood,,Washington,USA,103920 sqft,62395 sqft,,20.0 MW,,"ISAE-3402, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3",https://www.datacenters.com/centersquare-seattle-se1-lynnwood,20.0,103920.0
equinix-se3-seattle,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/equinix-se3-seattle,,
equinix-ny7-north-bergen,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/equinix-ny7-north-bergen,,
equinix-mi6-doral,datacenters.com,Equinix: MI6 Doral Data Center,Equinix,1525 Northwest 98th Court,Doral,,FL,USA,108336 sqft total space,75043 sqft colocation space,,,,"FISMA, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/equinix-mi6-doral,,108336.0
digital-fortress-north-seattle-lyn,datacenters.com,Digital Fortress: North Seattle Data Center - (LYN),Digital Fortress,4200 194th St SW,Lynnwood,,WA,USA,34600 sqft,13050 sqft,,6.0 MW,,"SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/digital-fortress-north-seattle-lyn,6.0,34600.0
us-signal-5515-nobel-dr,datacenters.com,US Signal: 5515 Nobel Dr Data Center,US Signal,5515 Nobel Dr,Fitchburg,53711,WI,USA,60000 sqft total space,60000 sqft,,,,"EU-US, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/us-signal-5515-nobel-dr,,60000.0
lightedge-raleigh,datacenters.com,LightEdge: Raleigh Data Center,LightEdge,8020 Arco Corporate Dr,Raleigh,27617,NC,USA,11978 sqft total space,4836 sqft colocation space,,,,"HIPAA, HITRUST CSF, ISO 22301, ISO 27001, ISO/IEC 20000, NIST 800-53, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/lightedge-raleigh,,11978.0
lumen-tampa-1,datacenters.com,Lumen: Tampa 1 Data Center,Lumen,7909 Woodland Center Boulevard,Tampa,,FL,USA,53168 sqft total space,4795 sqft colocation space,,9.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/lumen-tampa-1,9.0,53168.0
involta-akron-i-ii,datacenters.com,Involta: Akron I & II Data Center,Involta,191 East Miller Avenue,Akron,,OH,USA,,52000,,,"Tier III, 4th-generation","HIPAA, HITRUST CSF, NIST 800-53, PCI DSS, Privacy Shield, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/involta-akron-i-ii,,52000.0
ntirety-newark,datacenters.com,Ntirety: Newark Data Center,Hostway|HOSTING,350 Pencader Drive,Newark,,DE,USA,22700 sqft total space,16000 sqft colocation space,,2400000.0 MW total power,,"EU-US, HIPAA, HITECH, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/ntirety-newark,2400000.0,22700.0
amazon-aws-pdx111,datacenters.com,Amazon AWS: PDX111,Amazon AWS,Gar Swanson Drive,Boardman,,OR,USA,,,,,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-pdx111,,
equinix-de2-englewood,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/equinix-de2-englewood,,
copt-dc-6-manassas,datacenters.com,COPT Data Center: DC-6 Manassas Data Center,COPT,9651 Hornbaker Road,Manassas,,VA,USA,100000 sqft total space,100000 sqft colocation space,,16.0 MW,,"FISMA, SOC 2, SSAE 18",https://www.datacenters.com/copt-dc-6-manassas,16.0,100000.0
cyrusone-chi1-chicago-aurora,datacenters.com,CyrusOne: CHI1 Chicago Aurora Data Center,CyrusOne,2905 Diehl Road,Aurora,,IL,USA,70000 sqft total space,34000 sqft colocation space,,48.0 MW total power,,"HIPAA, HITECH, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/cyrusone-chi1-chicago-aurora,48.0,70000.0
amazon-aws-fadeley-ii,datacenters.com,Amazon AWS: Fadeley II,Amazon AWS,42800 Fadeley Ln,Sterling,20166,VA,USA,180000 sqft total space,180000 sqft,,32.0 MW,,"ISO 22301, ISO 27001, ISO 9001, PCI DSS, SOC 1, SOC 2, SOC 3",https://www.datacenters.com/amazon-aws-fadeley-ii,32.0,180000.0
365-nj1-bridgewater-new-jersey,datacenters.com,365 Data Centers: NJ1 Bridgewater New Jersey Data Center,,999 Frontier Road,Bridgewater,,NJ,USA,,25600 sqft,,2.0 MW,,"HIPAA, ISAE-3402, PCI DSS, SOC 2, SSAE 18",https://www.datacenters.com/365-nj1-bridgewater-new-jersey,2.0,25600.0
centersquare-boston-bo1-watertown,datacenters.com,Centersquare: Boston (BO1-Watertown) Data Center,Centersquare,486 Arsenal Way,Watertown,,MA,USA,201590 sqft total space,62257 sqft colocation space,,15.0 MW total power,,"HIPAA, ISAE-3402, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3",https://www.datacenters.com/centersquare-boston-bo1-watertown,15.0,201590.0
stack-infrastructure-nva01-northern-virginia,datacenters.com,Stack Infrastructure: NVA01 - Northern Virginia Data Center,STACK INFRASTRUCTURE,22080 Pacific Blvd,Ashburn,,VA,USA,180000 sqft total space,180000 sqft,,18.0 MW total power,Enterprise,"HIPAA, HITECH, ISO 27001, PCI DSS, SSAE 18",https://www.datacenters.com/stack-infrastructure-nva01-northern-virginia,18.0,180000.0
centersquare-den1-denver-highlands-ranch-campus,datacenters.com,Centersquare: DEN1 (Denver) Highlands Ranch Data Center Campus,"AT&T, CenturyLink, Cogent, Comcast, Level3, Megaport, Verizon, Zayo",9180 Commerce Center Circle,Highlands Ranch,,CO,USA,98218 sqft total space,98218 sqft colocation space,,21.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/centersquare-den1-denver-highlands-ranch-campus,21.0,98218.0
sba-edge-chicago,datacenters.com,SBA Edge: Chicago Data Center,SBA Edge,603 Discovery Drive,West Chicago,,IL,USA,80000 sqft,60000 sqft,,4.0 MW,,"HIPAA, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/sba-edge-chicago,4.0,80000.0
databank-sna2-irvine,datacenters.com,DataBank: SNA2 Irvine Data Center,DataBank,17400 Von Karman Avenue,Irvine,,CA,USA,,53150 sqft,,8.0 MW,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-sna2-irvine,8.0,53150.0
databank-san1-san-diego-world-trade,datacenters.com,DataBank: SAN1 San Diego World Trade Data Center,DataBank,12270 World Trade Drive suite 100,San Diego,92128,CA,USA,88000 sqft total space,55140 sqft colocation space,,3.0 MW total power,,"HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-san1-san-diego-world-trade,3.0,88000.0
expedient-columbus-dublin,datacenters.com,Expedient: Columbus - Dublin Data Center,Expedient,5700 Innovation Drive,Dublin,,OH,USA,29208 sqft total space,10500 sqft colocation space,,4.0 MW total power,,"EU-US, HIPAA, HITRUST CSF, PCI DSS, Privacy Shield, SOC 1 Type 2, SOC 2 Type 2, SSAE 16 Type 1",https://www.datacenters.com/expedient-columbus-dublin,4.0,29208.0
flexential-dallas-plano,datacenters.com,Flexential: Dallas - Plano Data Center,Flexential,3500 East Plano Parkway,Plano,,TX,USA,261425 sqft,156460 sqft,,18.0 MW,,"HITRUST CSF, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/flexential-dallas-plano,18.0,261425.0
centersquare-bos1-waltham-campus,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/centersquare-bos1-waltham-campus,,
centersquare-iad3-sterling-campus,datacenters.com,Centersquare: IAD3 Sterling Data Center Campus,Centersquare,22860 International Drive,Sterling,,VA,USA,556457 sqft total space,556457 sqft colocation space,,47.0 MW total power,,"FedRAMP, FISMA, HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SOC 2 Type 1, SOC 2 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/centersquare-iad3-sterling-campus,47.0,556457.0
stream-phoenix-i-vi-goodyear-campus,datacenters.com,Stream Data Centers: Phoenix I-VI Goodyear Campus,Stream Data Centers,2950 South Litchfield Road,Goodyear,,AZ,USA,418200 sqft total space,418200 sqft,,40.0 MW total power,Hyperscale,"ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/stream-phoenix-i-vi-goodyear-campus,40.0,418200.0
databank-dfw2-north-dallas,datacenters.com,DataBank: DFW2 - North Dallas Data Center,DataBank,904 Quality Way,Richardson,,TX,USA,68000 sqft total space,41320 sqft colocation space,,5.0 MW total power,,"FISMA, HIPAA, HITECH, ISO 27001, PCI DSS, Privacy Shield, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/databank-dfw2-north-dallas,5.0,68000.0
aubix-auburn,datacenters.com,AUBix: Auburn Data Center,,1571 W Samford Ave,Auburn,36832,AL,USA,40000 sqft total space,22000 sqft colocation space,,,,"HIPAA, SSAE 18",https://www.datacenters.com/aubix-auburn,,40000.0
flexential-denver-englewood,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/flexential-denver-englewood,,
centersquare-dallas-da2-webb-chapel,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/centersquare-dallas-da2-webb-chapel,,
qts-ashburn-shellhorn-ash3-1,datacenters.com,QTS Data Centers: Ashburn-Shellhorn ASH3 Data Center 1,QTS Data Centers,22291 Shellhorn Road,Ashburn,20147,Virginia,USA,304934 sqft,195000 sqft,,42.0 MW,Enterprise,"HITRUST CSF, ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/qts-ashburn-shellhorn-ash3-1,42.0,304934.0
qts-hillsboro-1,datacenters.com,,,,,,,,,,,,,,https://www.datacenters.com/qts-hillsboro-1,,
trg-houston,datacenters.com,TRG Datacenters: Houston Data Center,TRG Datacenters,2626 Spring Cypress Road,Houston,,TX,USA,150000 sqft total space,150000 sqft colocation space,,5.0 MW total power,,"HIPAA, HITECH, ISO 14001, ISO 22301, ISO 27001, ISO 50001, ISO 9001, LEED, PCI DSS, Privacy Shield, SOC 1, SOC 1 Type 2, SSAE 16 Type 1, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/trg-houston,5.0,150000.0
cologix-col1-columbus,datacenters.com,Cologix: COL1 Columbus Data Center,Cologix,535 Scherers Court,Columbus,,OH,USA,11000 sqft total space,11000 sqft colocation space,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 16 Type 2",https://www.datacenters.com/cologix-col1-columbus,,11000.0
aligned-energy-iad02-ashburn-va,datacenters.com,Aligned Data Centers: IAD02 Ashburn VA Data Center,Aligned,21821 Uunet Drive,Ashburn,,VA,USA,513000 sqft total space,513000 sqft,,120.0 MW,,"FISMA, HIPAA, HITECH, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/aligned-energy-iad02-ashburn-va,120.0,513000.0
lumen-omaha,datacenters.com,Lumen: Omaha Data Center,Lumen,6805 Pine Street,Omaha,,NE,USA,10000 sqft total space,10000 sqft colocation space,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 16 Type 1, SSAE 16 Type 2",https://www.datacenters.com/lumen-omaha,,10000.0
centersquare-los-angeles-la2-irvine,datacenters.com,Centersquare: Los Angeles (LA2-Irvine) Data Center,,2681 Kelvin Ave,Irvine,,California,USA,150000 sqft,70580 sqft,,15.0 MW,,"FISMA, HIPAA, ISAE-3402, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3",https://www.datacenters.com/centersquare-los-angeles-la2-irvine,15.0,150000.0
